date,time,open,high,low,close,volume
2026-02-17,05:33:00,3073.8,3076,3070,3071.1,2679
2026-02-17,05:36:00,3071.1,3071.1,3065.1,3069,3577
2026-02-17,05:39:00,3069.2,3071.3,3065,3067.9,3385
2026-02-17,05:42:00,3067.9,3069.5,3065.3,3067.7,1267
2026-02-17,05:45:00,3067,3073.9,3066.6,3073.9,1899
2026-02-17,05:48:00,3074,3075,3072.1,3073.3,1602
2026-02-17,05:51:00,3073.3,3075,3072.9,3075,1337
2026-02-17,05:54:00,3075,3077.2,3073,3073,1648
2026-02-17,05:57:00,3073,3078,3073,3075,995
2026-02-17,06:00:00,3075,3079.3,3075,3079.3,1358
2026-02-17,06:03:00,3079.5,3084.5,3077,3081.8,5652
2026-02-17,06:06:00,3081.8,3085,3081,3084.3,1903
2026-02-17,06:09:00,3084.7,3085.1,3079,3080,1930
2026-02-17,06:12:00,3082.2,3082.2,3076.3,3078.1,1100
2026-02-17,06:15:00,3078.1,3081.8,3077.3,3080,1127
2026-02-17,06:18:00,3080,3080.5,3078,3079.9,811
2026-02-17,06:21:00,3079.9,3080,3075.2,3078.3,1341
2026-02-17,06:24:00,3079.9,3081.3,3076.1,3077,1690
2026-02-17,06:27:00,3077,3078,3075,3076,1098
2026-02-17,06:30:00,3076.9,3077.6,3072.1,3074,2096
2026-02-17,06:33:00,3074,3075.2,3074,3075.2,329
2026-02-17,06:36:00,3075,3076,3073,3074,624
2026-02-17,06:39:00,3074,3074.1,3071.9,3072,389
2026-02-17,06:42:00,3072,3074,3070,3073.5,2095
2026-02-17,06:45:00,3073,3081.5,3073,3080,3337
2026-02-17,06:48:00,3081.9,3081.9,3078.3,3080,297
2026-02-17,06:51:00,3080,3080.1,3078,3079.6,1798
2026-02-17,06:54:00,3079.6,3081.7,3079.5,3081.4,268
2026-02-17,06:57:00,3081.4,3083.7,3080.4,3080.4,2170
2026-02-17,07:00:00,3079,3080,3077.1,3080,440
2026-02-17,07:03:00,3080,3082,3077.6,3080.4,1835
2026-02-17,07:06:00,3078.6,3084.3,3078.6,3082.5,1047
2026-02-17,07:09:00,3082.5,3083,3079.5,3079.5,1477
2026-02-17,07:12:00,3079.5,3086.8,3079.5,3084.3,1652
2026-02-17,07:15:00,3084.2,3086.8,3080.7,3083,928
2026-02-17,07:18:00,3083,3098.7,3081.4,3091.1,18004
2026-02-17,07:21:00,3092.6,3109,3090.2,3100.9,13769
2026-02-17,07:24:00,3098.8,3100.8,3087.2,3090,6229
2026-02-17,07:27:00,3088.7,3099,3088.7,3098,3146
2026-02-17,07:30:00,3097,3107.5,3095,3105.3,7092
2026-02-17,07:33:00,3104.1,3105.3,3096,3099.6,4932
2026-02-17,07:36:00,3097.7,3103.9,3096,3101,4160
2026-02-17,07:39:00,3101.4,3105,3096,3098.7,6007
2026-02-17,07:42:00,3096.2,3099,3096,3096.4,1768
2026-02-17,07:45:00,3096.5,3101.3,3096.5,3099,2308
2026-02-17,07:48:00,3099,3100,3096.7,3099,2855
2026-02-17,07:51:00,3097.4,3110.8,3097,3107,14270
2026-02-17,07:54:00,3107.3,3107.3,3100.8,3104.9,4712
2026-02-17,07:57:00,3104.9,3104.9,3100,3104.4,1630
2026-02-17,08:00:00,3104.2,3105,3096,3096.6,4350
2026-02-17,08:03:00,3096.6,3100.5,3096,3097.2,1478
2026-02-17,08:06:00,3096.5,3097.8,3093.4,3094,3149
2026-02-17,08:09:00,3094,3095,3089.1,3091.6,4798
2026-02-17,08:12:00,3091.6,3094.4,3090,3092.4,733
2026-02-17,08:15:00,3093,3094.1,3090,3090,1966
2026-02-17,08:18:00,3090,3095,3090,3091.8,1696
2026-02-17,08:21:00,3093,3094.5,3090,3094.5,2685
2026-02-17,08:24:00,3094.5,3094.5,3090.2,3091.9,996
2026-02-17,08:27:00,3091.9,3092.7,3090,3092.4,1739
2026-02-17,08:30:00,3090.5,3096.7,3090.5,3094.6,2359
2026-02-17,08:33:00,3094.6,3094.6,3092,3092.6,711
2026-02-17,08:36:00,3093.9,3094.4,3092.4,3093,478
2026-02-17,08:39:00,3093,3098,3090.6,3094.5,2395
2026-02-17,08:42:00,3094.5,3096,3088,3088.6,2619
2026-02-17,08:45:00,3090,3093.3,3087,3093.3,1581
2026-02-17,08:48:00,3092,3094.5,3091.7,3092.5,987
2026-02-17,08:51:00,3092.9,3094.4,3090,3091.7,1094
2026-02-17,08:54:00,3091.7,3094,3091.7,3092.4,1068
2026-02-17,08:57:00,3092.4,3095,3092,3092,2020
2026-02-17,09:00:00,3092,3093.8,3090,3092.5,709
2026-02-17,09:03:00,3091.3,3092,3090,3090.1,284
2026-02-17,09:06:00,3090.1,3094,3090.1,3094,1427
2026-02-17,09:09:00,3094,3096.8,3092.5,3094.3,1925
2026-02-17,09:12:00,3094.6,3102.1,3094.6,3100.6,2855
2026-02-17,09:15:00,3100.8,3104,3100.7,3100.7,1574
2026-02-17,09:18:00,3102.2,3102.6,3096.4,3096.9,4973
2026-02-17,09:21:00,3095.9,3099,3093.9,3097.5,4132
2026-02-17,09:24:00,3097.3,3099,3095.4,3095.4,1161
2026-02-17,09:27:00,3095.4,3101.3,3095.4,3098.3,4947
2026-02-17,09:30:00,3098.6,3099.5,3095.7,3097,1521
2026-02-17,09:33:00,3097.9,3097.9,3092,3092.1,6741
2026-02-17,09:36:00,3092.2,3096.9,3090,3096,7211
2026-02-17,09:39:00,3095.3,3096,3090.1,3090.3,2583
2026-02-17,09:42:00,3093.3,3097.9,3092.3,3094.8,6319
2026-02-17,09:45:00,3097,3097,3092.4,3094.7,5203
2026-02-17,09:48:00,3092.3,3107.9,3090.2,3107.9,24527
2026-02-17,09:51:00,3107.9,3107.9,3100,3101.5,9007
2026-02-17,09:54:00,3101.5,3110,3101.5,3105,8871
2026-02-17,09:57:00,3105,3105.9,3102,3102,6712
2026-02-18,03:45:00,3210.9,3233,3170,3182.2,248300
2026-02-18,03:48:00,3181.7,3194,3164,3170.1,77462
2026-02-18,03:51:00,3170.1,3173.6,3160.8,3163.2,31592
2026-02-18,03:54:00,3162.3,3176.9,3161,3163,25898
2026-02-18,03:57:00,3163,3182,3163,3172.5,33218
2026-02-18,04:00:00,3174.3,3188.6,3171.7,3184.1,40488
2026-02-18,04:03:00,3185.8,3185.8,3172.7,3172.7,18789
2026-02-18,04:06:00,3174.5,3177.5,3170,3173.1,16595
2026-02-18,04:09:00,3173.1,3174.8,3163.5,3165.9,15258
2026-02-18,04:12:00,3165.6,3176.4,3165.6,3168,10002
2026-02-18,04:15:00,3168,3174,3166.3,3171.6,6834
2026-02-18,04:18:00,3170,3170.4,3165.4,3165.4,8379
2026-02-18,04:21:00,3167,3167,3154.6,3157,28824
2026-02-18,04:24:00,3157,3158.8,3145,3148,29920
2026-02-18,04:27:00,3150,3156.2,3147,3152,15224
2026-02-18,04:30:00,3152,3152,3143,3148,11138
