date,time,open,high,low,close,volume
2026-02-16,09:12:00,152.49,152.78,152.2,152.2,25
2026-02-16,09:15:00,152.2,152.2,152,152,3
2026-02-16,09:18:00,152.5,152.5,152.5,152.5,50
2026-02-16,09:21:00,152.5,152.5,151.85,151.85,79
2026-02-16,09:24:00,152.6,152.6,152.4,152.4,9
2026-02-16,09:27:00,152.4,152.4,152.4,152.4,0
2026-02-16,09:30:00,152.4,152.4,150.81,151.51,98
2026-02-16,09:33:00,151.51,152,151.51,151.7,21
2026-02-16,09:36:00,151.7,152.5,151.7,151.8,187
2026-02-16,09:39:00,151.8,152.78,151.54,152.78,165
2026-02-16,09:42:00,152.78,152.78,152.78,152.78,0
2026-02-16,09:45:00,152.78,152.78,152.78,152.78,0
2026-02-16,09:48:00,152.78,152.78,151.05,152.5,245
2026-02-16,09:51:00,152.86,152.86,151.01,152.54,330
2026-02-16,09:54:00,152.54,152.54,151,151,469
2026-02-16,09:57:00,151,153.22,150.85,153.22,2713
2026-02-17,03:45:00,156,156,150.5,153.01,980
2026-02-17,03:48:00,153.01,153.01,152.6,153,204
2026-02-17,03:51:00,153,153,152.59,152.59,1
2026-02-17,03:54:00,152.95,152.98,152.95,152.96,45
2026-02-17,03:57:00,152.96,152.96,152.96,152.96,0
2026-02-17,04:00:00,152.96,152.96,152.96,152.96,0
2026-02-17,04:03:00,152,152,151.81,151.81,684
2026-02-17,04:06:00,151.81,151.99,151,151.96,1011
2026-02-17,04:09:00,151.96,151.96,151.96,151.96,0
2026-02-17,04:12:00,151.96,151.96,151.96,151.96,0
2026-02-17,04:15:00,151.96,151.96,151.96,151.96,0
2026-02-17,04:18:00,151,152.65,151,151.61,1935
2026-02-17,04:21:00,151.61,151.82,150.83,151.82,4
2026-02-17,04:24:00,151.75,151.75,151.48,151.48,41
2026-02-17,04:27:00,151.48,151.48,151.22,151.29,232
2026-02-17,04:30:00,151.29,151.52,151.2,151.28,12
2026-02-17,04:33:00,151.28,151.35,151.28,151.33,17
2026-02-17,04:45:00,151.89,151.89,151.89,151.89,63
2026-02-17,04:48:00,151.89,151.89,151.89,151.89,25
2026-02-17,04:51:00,151.89,151.89,151.37,151.37,2
2026-02-17,04:54:00,151.37,151.37,151.37,151.37,0
2026-02-17,05:00:00,151.53,151.53,151.53,151.53,51
2026-02-17,05:03:00,151.53,151.54,151.53,151.54,4
2026-02-17,05:06:00,151.54,151.54,151.01,151.01,34
2026-02-17,05:09:00,151.01,151.89,151.01,151.89,113
2026-02-17,05:12:00,151.89,151.89,151.89,151.89,0
2026-02-17,05:18:00,151.81,151.81,151.81,151.81,25
2026-02-17,05:30:00,151.55,151.55,151.55,151.55,2
2026-02-17,05:33:00,151.55,151.55,151.55,151.55,0
