date,time,open,high,low,close,volume
2026-02-18,11:06:00,294.75,294.99,293.73,294.19,279133
2026-02-18,11:09:00,294.41,294.85,293.71,293.75,165688
2026-02-18,11:12:00,293.75,295.29,293.71,295.29,198399
2026-02-18,11:15:00,295.12,295.5,294.37,294.99,118222
2026-02-18,11:18:00,294.98,296.95,294,296.59,241319
2026-02-18,11:21:00,296.12,296.6,295.5,295.74,112095
2026-02-18,11:24:00,295.74,296.4,295.5,296.25,72919
2026-02-18,11:27:00,296.09,296.79,296.03,296.5,62682
2026-02-18,11:30:00,296.5,297.97,296.41,297.7,132359
2026-02-18,11:33:00,297.7,298.6,296.67,297.67,309481
2026-02-18,11:36:00,297.7,297.96,297.44,297.55,86562
2026-02-18,11:39:00,297.55,297.75,297.31,297.53,61954
2026-02-18,11:42:00,297.53,299.65,297.34,299,232165
2026-02-18,11:45:00,298.9,301.85,298.61,301.34,554242
2026-02-18,11:48:00,301.37,301.84,300.35,301.69,285743
2026-02-18,11:51:00,301.86,303.37,299.33,299.97,704334
2026-02-18,11:54:00,299.97,300.73,298.7,298.85,260477
2026-02-18,11:57:00,298.9,298.93,297.53,297.7,230337
2026-02-18,12:00:00,297.7,298.59,297.57,298.39,179452
2026-02-18,12:03:00,298.3,298.35,297.57,297.63,77946
2026-02-18,12:06:00,297.63,298.41,297.52,297.8,70534
2026-02-18,12:09:00,297.8,298.49,297.8,298.34,47333
2026-02-18,12:12:00,298.34,299.77,298.15,299.11,133194
2026-02-18,12:15:00,299.11,299.85,299.1,299.52,94575
2026-02-18,12:18:00,299.36,299.53,297.81,297.83,125113
2026-02-18,12:21:00,297.86,298.46,297.72,298.26,71476
2026-02-18,12:24:00,298.26,298.7,298,298.07,51701
2026-02-18,12:27:00,298.07,298.34,297.7,297.84,43873
2026-02-18,12:30:00,297.84,298.38,297.5,298.2,98288
2026-02-18,12:33:00,298.38,298.48,298,298.38,30282
2026-02-18,12:36:00,298.2,298.34,297.7,298.1,45442
2026-02-18,12:39:00,298.1,298.48,297.71,297.83,53088
2026-02-18,12:42:00,297.87,297.94,297.5,297.85,72367
2026-02-18,12:45:00,297.73,298.14,297.5,297.7,35795
2026-02-18,12:48:00,297.65,297.7,295.44,296.83,271988
2026-02-18,12:51:00,296.83,296.85,296.3,296.4,46997
2026-02-18,12:54:00,296.4,296.93,296.25,296.7,57127
2026-02-18,12:57:00,296.96,296.96,296.22,296.6,34529
2026-02-18,13:00:00,296.57,296.9,296.24,296.7,31442
2026-02-18,13:03:00,296.7,297,296.37,296.78,47298
2026-02-18,13:06:00,296.78,296.78,296.51,296.6,22187
2026-02-18,13:09:00,296.6,297.39,296.12,296.26,58257
2026-02-18,13:12:00,296.26,296.77,296.14,296.5,37179
2026-02-18,13:15:00,296.47,297.21,296.35,297,33669
2026-02-18,13:18:00,296.94,297,296.75,296.99,41986
2026-02-18,13:21:00,296.99,298.38,296.4,298.38,131356
2026-02-18,13:24:00,298.3,298.3,298,298.3,44547
2026-02-18,13:27:00,298.2,299.4,297.6,297.66,148157
2026-02-18,13:30:00,297.96,298,297.37,297.7,65179
2026-02-18,13:33:00,297.7,297.73,295.77,297.61,153501
2026-02-18,13:36:00,297.61,299.51,297.61,298.63,164936
2026-02-18,13:39:00,298.57,300.05,298.1,299.9,303112
2026-02-18,13:42:00,299.9,299.9,298.7,298.8,120674
2026-02-18,13:45:00,298.85,299.9,298.7,299.88,137839
2026-02-18,13:48:00,299.89,301.74,299.72,301.57,421075
2026-02-18,13:51:00,301.57,303.31,301.52,302.29,561257
2026-02-18,13:54:00,302.29,302.6,300.86,300.94,308315
2026-02-18,13:57:00,300.94,304.26,300.7,303.65,636813
2026-02-18,14:00:00,303.79,304.22,302.55,303.3,567760
2026-02-18,14:03:00,303.3,303.55,302.85,303.1,277676
2026-02-18,14:06:00,303.16,303.4,302.6,302.61,208790
2026-02-18,14:09:00,302.61,304.92,302.61,304.1,580479
2026-02-18,14:12:00,304.1,304.22,303.05,303.64,308845
2026-02-18,14:15:00,303.47,305.62,302.8,305.62,524636
2026-02-18,14:18:00,305.62,305.74,303.25,303.36,467390
2026-02-18,14:21:00,303.63,304,303.35,303.7,146006
2026-02-18,14:24:00,303.7,303.85,301.79,301.97,521344
2026-02-18,14:27:00,301.98,302.87,300.68,301.19,369968
2026-02-18,14:30:00,301,302.22,300.91,301.93,282228
2026-02-18,14:33:00,301.93,301.97,300.25,300.5,235676
2026-02-18,14:36:00,300.5,301.59,300.49,301.4,179930
2026-02-18,14:39:00,301.3,301.7,300.5,300.78,177740
2026-02-18,14:42:00,300.6,301.5,300.57,301.1,100622
2026-02-18,14:45:00,301.1,301.2,298.42,299.05,413341
2026-02-18,14:48:00,299.05,299.9,298.97,299.43,161128
2026-02-18,14:51:00,299.2,299.88,299,299.05,168783
2026-02-18,14:54:00,299.01,300.98,299,300.5,200523
2026-02-18,14:57:00,300.5,300.82,300.2,300.6,134743
2026-02-18,15:00:00,300.52,301.45,298.03,298.55,358444
2026-02-18,15:03:00,298.79,299.95,298.3,299.65,258084
2026-02-18,15:06:00,299.71,299.94,298.86,299,175577
2026-02-18,15:09:00,298.9,301.76,298.55,300.93,465183
2026-02-18,15:12:00,300.76,301.07,299.73,300.08,257080
2026-02-18,15:15:00,299.76,300.39,299.16,300.1,224943
2026-02-18,15:18:00,300.1,300.68,299.48,300.1,513439
2026-02-18,15:21:00,300.29,300.31,299.51,299.52,159361
2026-02-18,15:24:00,299.73,300.15,299.1,299.11,356045
2026-02-18,15:27:00,299.3,299.36,298.61,299.2,205148
2026-02-18,15:30:00,299.2,299.81,299.2,299.81,0
